id,date,amount,currency,counterparty,description,account
7c20a6b4-119c-4f77-91e6-b6f8529afd9a,2026-08-13,-382660.59,RUB,ООО Ромашка,Возврат поставщику,40702810
ea8cf0dc-bbe6-4327-8ee1-4a261ce98a81,2026-03-11,266780.54,RUB,ООО Дельта,Закупка материалов,40702810
f4efda9f-9c94-4a82-8230-569f080a6bd0,2026-11-28,-338676.79,RUB,ООО Ромашка,Закупка материалов,40702810
70e4420c-8e81-4dac-ad31-4f3386dcae38,2026-10-21,20982.39,RUB,ИП Иванов,Командировочные расходы,40702810
4f461b90-b061-4f2b-a7aa-1d910b67b935,2026-06-26,-374173.46,RUB,АО Бета,Закупка материалов,40702810
16b1cf04-86c6-468e-b514-3e3e62259060,2026-05-10,-110471.91,RUB,АО Бета,Оплата по договору,40802810
e5c1bffe-e30f-4964-a46b-e93ff8885271,2026-02-07,-322372.79,RUB,ИП Иванов,Командировочные расходы,40702810
b4b9b207-3297-4ba2-989e-f9b94ea07266,2026-10-25,98789.05,RUB,ИП Петров,Налоговый платёж,40702810
f2a6f600-cf39-4317-b950-785849788cbb,2026-05-01,-335680.65,RUB,ИП Иванов,Услуги связи,40702810
f406ed4d-015a-4084-9f05-74d4ec2fafc8,2026-06-18,242982.03,RUB,ООО Дельта,Закупка материалов,40702810
b31bb649-cc75-4c5a-ae06-5202328efceb,2026-08-08,-403869.11,RUB,ИП Петров,Услуги связи,40702810
3d8db062-237a-4121-a18d-19ab3813dc5a,2026-11-25,356128.34,RUB,ИП Петров,Закупка материалов,40702810
baf28d1d-7d18-4de9-a608-5bcd84571328,2026-08-25,438955.13,RUB,ООО Дельта,Возврат поставщику,40702810
42d0fd5a-6b6a-434c-8009-3610f4dd70bc,2026-11-07,-87967.5,RUB,ООО Дельта,Закупка материалов,40702810
d293f19f-c8a8-4b69-92fd-2eb06e11fb3b,2026-11-17,-131691.0,RUB,ИП Иванов,Оплата по договору,40702810
8955fb6c-339d-4be5-bdc0-590d2838bc71,2026-10-24,406339.94,RUB,ПАО Гамма,Оплата по договору,40702810
2930b9ae-cfdf-40e2-abfa-f222f52eb6f5,2026-10-04,271780.32,RUB,АО Бета,Налоговый платёж,40802810
1060ad94-7191-479e-a79a-9aa938115850,2026-10-29,111730.99,RUB,ООО Дельта,Закупка материалов,40802810
4e00f296-fed7-41e8-947b-d6b032ba7a73,2026-02-16,-250611.47,RUB,ООО Ромашка,Услуги связи,40702810
21932ce0-0e76-44c9-af36-34e40d435b23,2026-03-13,378627.32,RUB,АО Бета,Закупка материалов,40802810
4c2b9510-a65f-4c0a-a519-5cbd7f73b603,2026-01-21,-469593.71,RUB,ООР Омега,Услуги связи,40702810
10635225-3d79-4dd9-9103-af2e132216c4,2026-04-30,-132252.12,RUB,ПАО Гамма,Налоговый платёж,40802810
3fec342b-cdf0-4036-b900-5c255676130d,2026-08-21,234890.15,RUB,ООО Ромашка,Налоговый платёж,40702810
6b4e126a-3262-43d4-86ef-c216c8192f1d,2026-09-24,351897.75,RUB,ООО Дельта,Командировочные расходы,40702810
679cac84-bbc0-4219-9417-fc48df065e28,2026-07-13,-188392.12,RUB,ИП Иванов,Командировочные расходы,40802810
5a8ff2a5-85ed-47d8-b0ae-d62d240d9a89,2026-04-25,486339.79,RUB,ИП Петров,Налоговый платёж,40802810
5632c540-8569-44e0-9298-d5b3b3c192fc,2026-11-06,-396349.46,RUB,АО Бета,Возврат поставщику,40702810
38b2eb54-8f84-48d0-8d9e-642e1d92f8b4,2026-09-21,115072.38,RUB,ПАО Гамма,Закупка материалов,40702810
8e28285e-9c88-4f02-a5fc-4911c7487aa4,2026-11-05,78762.94,RUB,ИП Иванов,Услуги связи,40802810
c4234f59-a14b-46a1-8545-ff1ad9074a4f,2026-02-28,405605.2,RUB,ООР Омега,Возврат поставщику,40702810
d596cb9a-c681-45fd-945a-7c987f515c6b,2026-11-28,295436.37,RUB,ООО Ромашка,Услуги связи,40702810
77019ce4-8483-4210-9e70-f5f89b3d9318,2026-10-31,-64029.77,RUB,ООО Ромашка,Закупка материалов,40702810
57aeedc8-2418-4a34-8c27-b61cd8e62b85,2026-04-03,83254.05,RUB,ЗАО Сигма,Оплата по договору,40702810
7acf81fc-a4fb-40f1-83ee-c5429f570d24,2026-04-21,473632.21,RUB,ООР Омега,Возврат поставщику,40702810
466567c2-b9ce-4980-bb81-1aa8f447eb6c,2026-07-30,109759.97,RUB,АО Бета,Командировочные расходы,40702810
284c8944-8a7b-4573-9e54-dae9f6a1d51e,2026-06-25,362120.98,RUB,ИП Иванов,Услуги связи,40802810
71592f07-384f-497c-b216-1a31299186bd,2026-02-25,-192792.4,RUB,ЗАО Сигма,Закупка материалов,40702810
c801a915-da89-44ee-81b9-0c2e9361c54d,2026-11-11,88793.35,RUB,ИП Иванов,Аренда помещения,40802810
129c7b8a-61ea-449c-930f-259d8f10cebc,2026-11-05,329730.37,RUB,ООО Ромашка,Заработная плата,40802810
0bb726f5-cb3f-41da-b557-7d5b55fcfc1a,2026-01-23,185251.69,RUB,ЗАО Сигма,Услуги связи,40802810
127ae09a-fd12-43e0-860f-b1b93f26d99e,2026-07-15,-394798.84,RUB,ИП Иванов,Заработная плата,40702810
d5951c1f-0bbe-47d8-9470-e859dda07eca,2026-04-30,127333.56,RUB,ИП Иванов,Командировочные расходы,40802810
4f069b4e-88ff-4963-8a6f-04db1242d863,2026-01-03,128976.71,RUB,ООО Ромашка,Аренда помещения,40702810
b9c9394c-c9d4-4216-a130-9793a883b203,2026-04-16,187577.44,RUB,ИП Петров,Заработная плата,40702810
a6e2d366-d612-4632-83c1-584d4f0143b2,2026-08-07,53380.95,RUB,ООО Дельта,Командировочные расходы,40802810
527a72c9-cefd-45f6-98d8-31d0e0d227c5,2026-11-10,-282378.65,RUB,ЗАО Сигма,Услуги связи,40802810
0a60e342-08b4-4f2f-9a15-75734bc1394e,2026-10-13,276097.26,RUB,ИП Петров,Возврат поставщику,40702810
792ac014-77ee-4524-93ae-8689157b8083,2026-10-23,-494255.28,RUB,ЗАО Сигма,Закупка материалов,40702810
00f80585-8708-4c09-8dbb-c706c340124b,2026-08-17,373932.32,RUB,АО Бета,Аренда помещения,40702810
669a21a5-a786-4726-9640-7936a8ceb5d7,2026-06-23,254220.94,RUB,ООО Ромашка,Закупка материалов,40802810
565e65e4-1502-420f-8775-46c267b324e7,2026-01-03,482288.67,RUB,АО Бета,Возврат поставщику,40802810
2b07db01-7b30-413b-9c38-072657d4d2b6,2026-05-15,-44161.53,RUB,ИП Иванов,Оплата по договору,40802810
01942645-1625-4711-b32b-c70544171148,2026-07-25,465349.43,RUB,ООО Дельта,Оплата по договору,40702810
d103bc7c-fb4c-4847-a343-0f299cb65803,2026-08-13,-320181.63,RUB,ООО Дельта,Услуги связи,40702810
684dd469-6745-4a55-ade7-9e1dbb65188d,2026-09-19,392001.33,RUB,ПАО Гамма,Закупка материалов,40702810
dbe5af5e-0d89-4735-9bf7-964a62ed0766,2026-12-02,-179934.03,RUB,АО Бета,Аренда помещения,40702810
11936618-8b93-4204-b983-4cb08b7cd599,2026-06-30,389858.47,RUB,ЗАО Сигма,Услуги связи,40702810
2a32ecea-995f-4723-9d01-4484280e1d02,2026-02-05,368489.08,RUB,ООО Дельта,Налоговый платёж,40702810
934eac7c-060b-455f-86ce-48b4750949c8,2026-05-22,-481647.5,RUB,ПАО Гамма,Возврат поставщику,40802810
7a4913b8-84a7-4fa6-9fdc-bc790c00b442,2026-05-14,-287495.87,RUB,ИП Иванов,Аренда помещения,40702810
9ceb439a-02d5-46a3-aa97-8a1cff02c7ea,2026-03-01,170048.95,RUB,ООО Дельта,Командировочные расходы,40802810
8b5823f2-de87-49bf-95e5-609955994d12,2026-10-16,483031.12,RUB,ПАО Гамма,Налоговый платёж,40802810
3f4f5487-35fa-4e71-bede-4658298ef413,2026-10-28,340829.18,RUB,ООР Омега,Аренда помещения,40702810
84627932-5621-46a3-98f6-f4c1f8855191,2026-11-21,33870.37,RUB,ПАО Гамма,Услуги связи,40702810
846d41a4-4528-4ded-a066-3f28e6f58836,2026-06-30,206271.74,RUB,ООО Ромашка,Командировочные расходы,40702810
d5c79f52-ca99-42c0-87e3-730672363385,2026-07-24,143716.06,RUB,ИП Петров,Аренда помещения,40702810
43c71e34-768f-4bdc-b5be-20f954635fc0,2026-07-01,-238330.07,RUB,ООО Дельта,Закупка материалов,40702810
a1159f8f-c6d6-4a52-aed2-a435f3d9752e,2026-04-13,-249549.77,RUB,ПАО Гамма,Командировочные расходы,40702810
56f1fa0f-15e6-4cb2-aa46-83b4b1b9f90d,2026-05-08,114680.85,RUB,ИП Петров,Закупка материалов,40702810
6b04b8df-81cc-48da-89c6-5a11bbb5cbd1,2026-02-10,60027.26,RUB,ООР Омега,Оплата по договору,40702810
042f4973-89fa-4652-a184-f196511acd8e,2026-07-10,424020.5,RUB,ООР Омега,Командировочные расходы,40802810
061a1dd9-00c3-4627-ba81-6f690bb8059a,2026-09-19,-91517.64,RUB,ПАО Гамма,Закупка материалов,40702810
b4945f80-dcb6-488b-a054-16fbb4bcf64d,2026-08-05,262915.15,RUB,ООО Ромашка,Налоговый платёж,40802810
33188e3b-9f5e-41fd-bd93-1e452b346d79,2026-03-31,430214.03,RUB,ИП Иванов,Возврат поставщику,40702810
1bfff366-1e23-410f-ab88-c45e7224c414,2026-01-07,344636.35,RUB,ЗАО Сигма,Аренда помещения,40702810
681a2f4c-ed78-4378-a356-21c9c740a9dc,2026-05-13,-180865.0,RUB,ООО Дельта,Услуги связи,40702810
859c9100-223d-4341-afa4-074d19ebcab1,2026-11-10,-235725.55,RUB,АО Бета,Возврат поставщику,40802810
4e52a71c-bdb3-4d8d-9cf9-a675a938778e,2026-12-25,105345.19,RUB,ИП Петров,Заработная плата,40702810
d12a3174-6916-42bf-b9d6-752b3f2651f9,2026-10-20,-225419.42,RUB,ПАО Гамма,Аренда помещения,40702810
7a3d74dd-5045-4c9e-af52-d03d6b64400e,2026-10-12,402063.38,RUB,ЗАО Сигма,Услуги связи,40702810
dc3b3095-029f-4bc7-921a-cded4e67c044,2026-03-18,400038.73,RUB,ООО Ромашка,Закупка материалов,40802810
3f468080-9872-4a35-ab70-5b18c0801a7e,2026-11-19,249848.95,RUB,ИП Петров,Возврат поставщику,40702810
f5e86762-5f00-49b0-8c04-94e8d84e9251,2026-10-18,-125561.92,RUB,ИП Иванов,Закупка материалов,40702810
31d8e447-887e-44f6-b859-452d6ddc5a9a,2026-05-11,107812.12,RUB,ИП Иванов,Возврат поставщику,40702810
7aef1f84-ee25-4ff0-9bf9-88bce66166e3,2026-07-04,129958.58,RUB,ООО Дельта,Налоговый платёж,40702810
fa7bf515-36d0-49e3-a6d4-c10eabd42803,2026-06-29,205939.28,RUB,ПАО Гамма,Закупка материалов,40702810
2845fdab-1045-44e6-bbfe-4dc51394f8a6,2026-12-11,177619.01,RUB,ООР Омега,Аренда помещения,40802810
c6b1ef03-e67f-4e15-b2d9-8e72a995e801,2026-08-26,306870.52,RUB,АО Бета,Закупка материалов,40702810
19a0a312-1eb0-481d-97e6-d2480ea10be1,2026-11-10,210966.06,RUB,ИП Иванов,Аренда помещения,40702810
41a4fb72-de6c-4e9e-89a1-567d8ed8e5dc,2026-06-10,-171878.38,RUB,ООО Дельта,Командировочные расходы,40802810
2ce49894-1996-4434-b4ed-b40c3f82f9bc,2026-08-16,135696.93,RUB,ИП Петров,Возврат поставщику,40802810
8d34f7d6-e45a-42f8-a64a-5fcd44c14b0c,2026-01-12,-83742.32,RUB,ПАО Гамма,Командировочные расходы,40702810
d6e6bf4d-8cda-4856-ba34-52032f462783,2026-07-23,-105364.69,RUB,ИП Иванов,Возврат поставщику,40702810
300281a3-09eb-418d-bccb-127d650d82d5,2026-07-23,13279.82,RUB,ИП Иванов,Аренда помещения,40702810
48c207f0-f74c-476b-916c-be1a771b3cf5,2026-02-13,309089.28,RUB,ЗАО Сигма,Командировочные расходы,40702810
243181e2-9d28-44fa-8601-80ae7c3c6214,2026-05-26,123773.52,RUB,АО Бета,Закупка материалов,40702810
0b709adf-6ff1-47b9-9a64-d305746cb750,2026-12-06,-14382.79,RUB,ИП Петров,Возврат поставщику,40802810
b7a58c74-89f5-4153-b1f4-656f1a7c0932,2026-10-04,487493.27,RUB,ООР Омега,Закупка материалов,40702810
0ad66e1e-6a87-4bcd-aa3c-4300b410594d,2026-08-22,295456.38,RUB,ЗАО Сигма,Командировочные расходы,40702810
152c5317-8246-41ad-a446-330bdbe2f03e,2026-04-27,240877.68,RUB,ООР Омега,Командировочные расходы,40702810
6355bccc-06da-4510-8654-1594352c697b,2026-03-21,-206160.68,RUB,ООО Ромашка,Закупка материалов,40702810
60922dfd-766b-45b5-bcad-36c14eeff4dd,2026-10-01,-143452.45,RUB,ООР Омега,Возврат поставщику,40702810
f2c52b9b-60f8-42a3-9d48-4f6be93a0e04,2026-08-09,4665.39,RUB,ПАО Гамма,Оплата по договору,40702810
21a0ddc0-af4f-4427-9458-451ca9ff5743,2026-10-15,94366.63,RUB,ПАО Гамма,Закупка материалов,40802810
2f7f35f3-a9ef-4a5d-ae98-cdba63580b39,2026-04-23,-414230.59,RUB,ЗАО Сигма,Услуги связи,40702810
d4519883-575a-4c5e-a4ae-ff220dfd5f44,2026-09-30,142409.96,RUB,ЗАО Сигма,Услуги связи,40702810
0311e473-9943-4a29-b823-23e8aff3e6f4,2026-05-29,-91285.35,RUB,ООР Омега,Возврат поставщику,40702810
20bc7b84-75ef-49b8-ac0d-31484afd8892,2026-09-09,-350266.25,RUB,ООО Ромашка,Закупка материалов,40702810
481a223e-0cf2-4976-91ba-de9821e580ae,2026-01-12,-484861.14,RUB,ИП Иванов,Командировочные расходы,40702810
a7dac469-e861-4dc0-bdef-12405e6f57c7,2026-08-13,62607.1,RUB,ПАО Гамма,Аренда помещения,40702810
c7c5d2ee-a1c8-43ae-b57a-d45187ff9a86,2026-04-22,-7460.95,RUB,ООО Дельта,Возврат поставщику,40702810
4693dc98-6f1a-4e20-a993-78955b3edc65,2026-01-17,-231895.87,RUB,АО Бета,Оплата по договору,40702810
46781005-737a-414b-9049-5d510edb4589,2026-02-06,387848.89,RUB,АО Бета,Услуги связи,40702810
2b58b2e0-28cf-48da-9b75-b81944bd478e,2026-01-07,-408643.64,RUB,ПАО Гамма,Заработная плата,40802810
6963b86c-cf9e-4fb0-903c-913cf13c2846,2026-01-18,-123656.38,RUB,ИП Иванов,Услуги связи,40802810
b34650a9-4a92-48d4-92cf-fde8eae469e0,2026-06-09,194622.57,RUB,АО Бета,Оплата по договору,40702810
19325f69-f521-40e3-a2bd-73a23fdeab7a,2026-11-23,-126731.04,RUB,ИП Петров,Оплата по договору,40702810
1811d274-bfee-4ca8-b8a3-63af8b2c1e77,2026-05-01,486639.7,RUB,ИП Петров,Оплата по договору,40702810
8d86d0b5-53e2-4813-9b52-3b942c71a583,2026-10-27,-397215.76,RUB,ПАО Гамма,Оплата по договору,40702810
1b9de042-1665-4275-9b12-81c19e17e1fd,2026-12-20,290580.4,RUB,АО Бета,Налоговый платёж,40702810
54ffbf8f-bc72-465d-b448-e8383f8883bc,2026-09-13,-124436.26,RUB,ИП Петров,Оплата по договору,40702810
dd180932-1df9-431f-b705-68d8438866fc,2026-03-20,177823.29,RUB,ИП Иванов,Закупка материалов,40802810
086f2f06-cff3-4e7a-84df-dbb76ec08bd1,2026-10-13,116414.05,RUB,ИП Петров,Возврат поставщику,40702810
bab060ef-fb57-411e-a79b-70c720ca7310,2026-07-13,-10774.28,RUB,АО Бета,Командировочные расходы,40702810
ac46c6b8-ba72-47b2-bf1a-dff3c82a297c,2026-08-13,242702.54,RUB,ООР Омега,Услуги связи,40702810
21cbf2a0-350f-426e-a5a1-aaa15485bdac,2026-06-15,271855.91,RUB,ООО Дельта,Закупка материалов,40702810
67fa2a9f-49e0-4267-8b91-0ccd7e76bf7a,2026-08-19,-265615.6,RUB,ООО Дельта,Налоговый платёж,40802810
691d1060-c15f-4ae1-8e8e-c394bae74c25,2026-11-23,459.84,RUB,АО Бета,Оплата по договору,40702810
507ab545-fa3e-4639-ac71-58d20895ca00,2026-05-03,-388030.68,RUB,ИП Иванов,Заработная плата,40702810
a3af62b1-12c8-4247-a332-619b6ef1bcb0,2026-09-12,262082.48,RUB,АО Бета,Командировочные расходы,40702810
a4811d57-622b-4ed0-9b50-acac13e3185c,2026-06-14,-204961.28,RUB,ИП Иванов,Оплата по договору,40702810
719a754a-7ac3-4f06-bfe6-2d9b8fa19ef9,2026-01-17,-89401.54,RUB,ООР Омега,Услуги связи,40702810
b0f9c1f7-4cd3-4493-9bcb-e09a001dd2d0,2026-11-25,16005.39,RUB,ООР Омега,Командировочные расходы,40702810
bbc0f27b-aca5-466d-acb5-cc6848c1e078,2026-11-07,183240.37,RUB,ООО Ромашка,Услуги связи,40802810
73513b6c-8f5e-4c04-bb04-28471867bcb4,2026-02-10,464209.02,RUB,ООО Ромашка,Налоговый платёж,40802810
8fc9066f-930d-455f-b7df-d07eb277da86,2026-12-29,-411031.06,RUB,ООО Дельта,Оплата по договору,40702810
4bad169f-3ba3-44d1-a772-1b5194e33376,2026-02-09,417244.8,RUB,ИП Иванов,Аренда помещения,40702810
921b2f65-f9b3-4948-98ec-06888b122ac8,2026-04-08,-265877.36,RUB,ПАО Гамма,Закупка материалов,40802810
e84c39eb-276f-47f3-8041-73ec2c63b987,2026-11-23,373079.58,RUB,ООР Омега,Заработная плата,40702810
1801a0c8-6c65-482e-be22-876c21e9a91d,2026-04-03,83487.98,RUB,ИП Петров,Закупка материалов,40802810
4335a411-4138-424a-87cb-ccab39580849,2026-06-11,466766.63,RUB,ИП Петров,Налоговый платёж,40802810
589c3901-3026-49b2-bba2-24e749ecbf37,2026-08-09,382115.77,RUB,ИП Петров,Услуги связи,40702810
0f89ba3f-142c-4d65-97b0-7748810c31c5,2026-10-09,187594.03,RUB,ООО Дельта,Налоговый платёж,40802810
9e01a38d-35b0-418a-826d-1272ea2ab249,2026-07-23,-223805.14,RUB,ООО Ромашка,Командировочные расходы,40702810
08ddb95b-b674-468d-bdbd-eb7538fad8e4,2026-06-04,-258852.92,RUB,ПАО Гамма,Услуги связи,40702810
47195abd-2863-45b7-b8e0-cd8672699d97,2026-12-20,10948.52,RUB,АО Бета,Аренда помещения,40702810
b1ee9308-8f1b-497a-8fe2-8bdf823260b9,2026-03-21,-230238.87,RUB,ИП Петров,Услуги связи,40702810
e16eba3a-4e73-4b53-967c-fc52c8766af4,2026-06-03,-128196.29,RUB,ЗАО Сигма,Услуги связи,40702810
926d3642-060b-4d69-ba30-373a7a3190f1,2026-09-05,-361817.91,RUB,ИП Иванов,Командировочные расходы,40702810
773452a5-397a-47bd-a52c-068abb2fa53f,2026-10-23,-365421.6,RUB,ООО Ромашка,Налоговый платёж,40702810
dc621191-c238-4ee8-8663-e330ef0ea482,2026-08-11,439908.27,RUB,ИП Иванов,Услуги связи,40702810
70a9a64b-ad83-4244-8f2c-16603c1c7a03,2026-11-20,-316980.16,RUB,ООО Дельта,Оплата по договору,40702810
67a06f6e-b732-45ff-bc8c-003827595890,2026-03-18,-270010.87,RUB,ПАО Гамма,Закупка материалов,40702810
dd29b535-49a3-454a-aaf2-fa4c62879f19,2026-07-21,336850.26,RUB,ИП Иванов,Услуги связи,40802810
aae96c74-24b0-4515-b1cf-b4c3b7fded4a,2026-07-21,-144962.54,RUB,ИП Петров,Аренда помещения,40802810
4ebfdbcb-88be-4c2c-a876-6bfe60abb34a,2026-01-26,285763.15,RUB,ООО Дельта,Аренда помещения,40802810
4ce8c6d3-af43-4c45-bd09-ea052e6190aa,2026-12-24,-250961.38,RUB,АО Бета,Возврат поставщику,40702810
758ea1b4-a2d6-467c-8598-f2f3d6d7a74e,2026-11-30,243981.76,RUB,ПАО Гамма,Услуги связи,40702810
3c900738-c3eb-4f72-b62b-72afdf5cc2bc,2026-08-09,-133201.92,RUB,ИП Иванов,Аренда помещения,40802810
f26a759a-2415-45ce-845d-aff051ae60c2,2026-06-28,-211827.95,RUB,ИП Петров,Оплата по договору,40702810
0b875e35-8037-41bc-884c-1135c7383219,2026-06-29,84710.71,RUB,ООР Омега,Закупка материалов,40802810
7f791f56-397c-46b9-8d18-f6a39044143d,2026-04-30,-22534.29,RUB,ИП Петров,Закупка материалов,40702810
c4e4c1a4-dc47-4f5d-9fd8-c90342954bba,2026-01-28,-56274.63,RUB,АО Бета,Командировочные расходы,40702810
e51e4e77-a578-4fb6-9c8d-d336a7dac1a0,2026-02-26,-171701.36,RUB,ООР Омега,Оплата по договору,40702810
5b2ad345-cb8e-47ef-91f8-e6cb8a851e25,2026-10-03,-104583.87,RUB,ООО Дельта,Возврат поставщику,40702810
dabf7630-f384-4f9e-b890-b80f098be9e3,2026-12-09,-347566.06,RUB,ООО Ромашка,Командировочные расходы,40702810
d1d83367-8c62-415a-ab25-2bf133ddbbf7,2026-04-13,30149.01,RUB,ООО Дельта,Оплата по договору,40802810
41b08bd5-0221-4aa2-bca8-70998a001e64,2026-01-05,-327413.46,RUB,ООО Дельта,Налоговый платёж,40702810
c0c5558c-1500-4fcb-829d-0f6308e01107,2026-11-29,-9637.25,RUB,ЗАО Сигма,Аренда помещения,40702810
03cea634-b57a-49cc-8707-3b88481b25dd,2026-11-02,242382.61,RUB,АО Бета,Услуги связи,40802810
5fb1db9a-e8e9-4f09-8423-ba5b1788c95e,2026-12-31,-280387.7,RUB,ПАО Гамма,Командировочные расходы,40702810
fc2a918c-d87f-4161-800d-a0ff2c732567,2026-03-22,-245017.43,RUB,ИП Петров,Налоговый платёж,40702810
f35068a5-b577-43df-ab2b-6f5c107bf291,2026-09-14,-118178.76,RUB,ООО Ромашка,Командировочные расходы,40802810
b5bc5190-3bca-4088-b255-6a207e240d0d,2026-01-16,445212.0,RUB,ООО Дельта,Услуги связи,40702810
9b1a4718-5ab7-4295-ba46-070e7ee7089c,2026-07-21,170958.9,RUB,ИП Иванов,Заработная плата,40702810
61659d15-6edb-481f-9386-6080183a27b2,2026-10-21,-208724.93,RUB,ООО Дельта,Налоговый платёж,40802810
d355de80-a121-4f27-9d3b-ba0ce4ced004,2026-04-16,271162.65,RUB,ПАО Гамма,Закупка материалов,40702810
e7642968-56e0-4eaf-b8cd-dccba210e0a6,2026-09-26,344297.19,RUB,ЗАО Сигма,Закупка материалов,40702810
163b3621-1dcf-4b8e-879b-6789d931ed1a,2026-10-13,158816.36,RUB,ИП Иванов,Закупка материалов,40702810
030a96ac-fb4c-483e-a6cd-4329260d37ef,2026-03-16,419777.3,RUB,ИП Петров,Заработная плата,40802810
bd442a6d-4f6b-47b9-94cc-61fecc4c46f1,2026-11-23,151743.72,RUB,ООО Дельта,Закупка материалов,40702810
f97f96a8-b066-436b-b22d-575e00196ca4,2026-04-05,-53475.04,RUB,ООО Дельта,Услуги связи,40702810
14a17ccf-9343-4c45-b71e-f1cc8cef9897,2026-01-14,-115533.1,RUB,ООР Омега,Закупка материалов,40802810
5980aa9d-fe6c-4695-890e-fd495103d77c,2026-07-11,-356038.36,RUB,ЗАО Сигма,Возврат поставщику,40802810
c36d6bdb-eef1-40c3-9d7b-5c6b0e044fba,2026-04-09,-68842.61,RUB,ЗАО Сигма,Оплата по договору,40702810
4ce1d2e7-db8a-40db-8f05-54753662c39b,2026-04-24,475104.0,RUB,ПАО Гамма,Услуги связи,40702810
abdf5404-7778-4b75-85e8-85b0c0ee1590,2026-08-13,88621.39,RUB,ООР Омега,Налоговый платёж,40802810
7ab50f0d-d78a-4eb3-96e1-cf8bd180dae3,2026-08-07,443804.7,RUB,ООО Ромашка,Заработная плата,40702810
204ae2e4-7d79-4a81-8291-1f589830ddd3,2026-10-20,197135.94,RUB,ООО Ромашка,Аренда помещения,40802810
c4cc1d33-c51d-49cc-9a75-6a7aa422c24b,2026-01-22,228504.52,RUB,ПАО Гамма,Заработная плата,40702810
e6c3aceb-ddf5-4f51-a794-b9b111615ce8,2026-09-22,278894.7,RUB,ООО Ромашка,Услуги связи,40702810
56898642-741d-43a6-b91d-017d7b625f10,2026-06-05,219832.98,RUB,ООО Дельта,Возврат поставщику,40702810
e86163f4-10f7-4f62-8396-ece1ba195494,2026-11-10,211288.85,RUB,АО Бета,Возврат поставщику,40802810
811c4a60-f91a-4dfe-a2c0-6a5cc6f29bfd,2026-09-14,-45311.36,RUB,АО Бета,Заработная плата,40802810
66ea09ce-92fd-4070-8441-e34496f28d3f,2026-01-13,-161798.12,RUB,ПАО Гамма,Возврат поставщику,40702810
a3468858-e1a2-4c5f-9ab5-1730d49f3294,2026-12-21,125116.14,RUB,АО Бета,Аренда помещения,40702810
dcff7849-6f30-477c-8cbf-20cef85c924f,2026-08-19,57171.05,RUB,ИП Иванов,Заработная плата,40702810
ebe827df-619d-4d16-8c7f-bbe432c326ae,2026-07-14,-189401.45,RUB,АО Бета,Налоговый платёж,40702810
5ea043a0-2864-4ca3-936d-29741e74641b,2026-03-16,-81145.84,RUB,ООО Ромашка,Заработная плата,40702810
d8d62036-ad2d-49e7-9a00-372ca2fb3e38,2026-08-17,-154828.2,RUB,АО Бета,Аренда помещения,40702810
5de2efb8-7faa-43eb-a87f-fb9a69942dec,2026-01-02,480220.9,RUB,ООО Дельта,Оплата по договору,40802810
7ab480a4-fa78-4a05-982b-3f784a2e6699,2026-09-13,248864.04,RUB,ООО Ромашка,Возврат поставщику,40702810
f3856d28-e850-42a5-a62f-2d9d2b0f19f5,2026-12-04,108515.23,RUB,ЗАО Сигма,Возврат поставщику,40702810
f39636c1-9466-44dc-85ef-7318d8073cde,2026-01-04,-300648.16,RUB,ООО Дельта,Услуги связи,40702810
6c7e00ce-c6cb-414b-9315-7d70cda030d1,2026-01-29,92501.51,RUB,ООО Ромашка,Закупка материалов,40702810
4a87f781-af64-497f-8ec9-36fe99ff5583,2026-11-05,-333531.57,RUB,ИП Иванов,Оплата по договору,40702810
79e1431f-47e0-43c7-94dd-7ac9f16e0065,2026-04-02,-208536.77,RUB,ООО Дельта,Закупка материалов,40802810
0ef34775-dfd5-422e-97b9-45a0332cb305,2026-07-04,374692.47,RUB,ИП Иванов,Командировочные расходы,40702810
a9823879-fda3-483b-a5de-a360f78556a2,2026-07-14,184347.86,RUB,ЗАО Сигма,Аренда помещения,40702810
a1f04966-4a18-4865-a5b4-12d221502a8b,2026-03-04,235461.34,RUB,ООО Дельта,Налоговый платёж,40802810
463dde5a-b72a-447b-ab11-d25f29aa9803,2026-12-23,-262370.64,RUB,ООО Ромашка,Аренда помещения,40702810
495161ab-dc84-4a78-bacc-adb51ee592b2,2026-12-19,241883.13,RUB,ООО Дельта,Заработная плата,40702810
da433f4a-056e-4168-ac3e-ba6719a7a40d,2026-10-22,129904.05,RUB,ИП Петров,Закупка материалов,40802810
eb6c1943-3734-4b82-bb4e-80ddfcda9382,2026-11-20,259900.93,RUB,АО Бета,Услуги связи,40702810
4ec75828-bf34-4070-9a84-5ca824e7aba1,2026-01-01,-489630.9,RUB,ООР Омега,Аренда помещения,40702810
eae2729b-586e-4526-8e04-e40a281005de,2026-08-01,399802.22,RUB,ИП Петров,Налоговый платёж,40702810
c152de39-dd28-4b76-9dca-a4b4d3a42595,2026-04-14,5747.5,RUB,ООО Дельта,Аренда помещения,40702810
69d64d8b-3027-4a5c-bade-f2bbc896f124,2026-10-09,-150211.97,RUB,ООО Ромашка,Аренда помещения,40702810
3aac996a-7077-40d3-94d5-742dbb84c071,2026-10-19,170746.66,RUB,ООО Ромашка,Закупка материалов,40702810
865db986-c29c-4fe3-949c-82cac93ed5b6,2026-06-23,165324.36,RUB,ООР Омега,Возврат поставщику,40702810
